id,created_at,content,tags
672,"2024-07-14 07:33:11.864414+00","갑자기 케익이 먹고싶어서 떠먹는 딸기생크림케익을 사먹었는데 너무 맛있어요담에는 홀케익 먹어봐야겠어요","[""trust"", ""joy"", ""anticipation""]"
673,"2024-07-14 07:33:17.964298+00","소금빵 너무 맛있는고 아닌가유ㅠㅠㅠ 사장님 넘 친절하시구 카페인테리어도 짱짱 ㅠㅠㅠ","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
674,"2024-07-14 07:33:22.821407+00","소금빵이 너무 시선을 사로잡아서 들어간 곳이었는데 완전 대만족입니다","[""joy""]"
675,"2024-07-14 07:33:28.188602+00","소금빵도 맛있는데 겨울시즌한정메뉴인 고구마빵도 정말 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
676,"2024-07-14 07:33:33.610049+00","매일가고 싶은 귀여운 빵집이에요","[""trust"", ""joy"", ""anticipation""]"
677,"2024-07-14 07:33:38.383078+00","소금빵이 맛있어요","[""surprise"", ""trust"", ""joy""]"
678,"2024-07-14 07:33:42.265203+00","맛있어요 담또와","[""joy""]"
679,"2024-07-14 07:33:46.601528+00","분위기 깡패
맛 깡패
데이트하기 좋은 장소","[""trust"", ""joy"", ""anticipation""]"
680,"2024-07-14 07:33:52.556054+00",좋아요ㅎㅎ,"[""joy""]"
681,"2024-07-14 07:33:57.589135+00","소금빵 말차라떼
맛있어요","[""sadness"", ""joy"", ""anticipation""]"
682,"2024-07-14 07:34:01.731668+00","소금빵 스콘 추천합니다","[""trust"", ""joy"", ""anticipation""]"
683,"2024-07-14 07:34:08.862585+00","8월 가오픈때 왔었는데 또 왔습니다ㅎㅎ 
소금빵 감자빵 역시 담백하니 맛있네요","[""joy"", ""anticipation""]"
684,"2024-07-14 07:34:13.782055+00","빵 맛있어요 대표 메뉴는 매진이어서 못먹었지만요 다른 빵도 맛있네요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
685,"2024-07-14 07:34:18.240655+00","소금빵 처음 먹었는데 맛있었어요","[""surprise"", ""trust"", ""joy""]"
686,"2024-07-14 07:34:22.73752+00","소금빵 좋아해서 배부르지만 먹어보고싶어
구매했어요
소금이 너무 적어서 아쉬웠는데
겉바속쫀으로 빵은 맛있었어여
가격이 좀 비싸서 아쉬웠습니다","[""trust"", ""disgust"", ""anger"", ""fear"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
687,"2024-07-14 07:34:29.111454+00","유럽빵 스타일은 아니구 일본빵집 느낌의 베이커리였어요 근처에 있다면 들러볼만 한 곳이었습니다 소금빵이 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
688,"2024-07-14 07:34:33.499829+00","소금빵 에그인더헬 진짜 맛있어요 사장님도 친절","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
689,"2024-07-14 07:34:38.705993+00","와 다 넘 맛나요","[""joy"", ""anticipation""]"
690,"2024-07-14 07:34:43.630256+00",소금빵맛집,"[""trust"", ""joy"", ""anticipation""]"
691,"2024-07-14 07:34:50.160012+00","소금빵은 식어도 너무 맛있고 다른빵들도 맛있어요😀커피는 사장님 핸드드립이라 진하고 맛이깊어서 조아요 ㅎㅎ 시그니처메뉴 클라우드쉐이크는 시즌메뉴라 먹었는데 진짜맛잇엇어여💛사장님두분다너무친절하시고 뷰가 짱입니닷","[""trust"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
692,"2024-07-14 07:34:55.15563+00","소금빵이랑 에그타르트 맛있어요","[""trust"", ""joy"", ""anticipation""]"
693,"2024-07-14 07:34:59.311968+00","담또와 빵도 맛있는데 커피도 맛있어요","[""trust"", ""joy"", ""anticipation""]"
694,"2024-07-14 08:48:14.720918+00",좋아요,"[""joy""]"
695,"2024-07-14 07:35:08.460035+00",굿,"[""joy"", ""anticipation""]"
696,"2024-07-14 07:35:12.665522+00","사장님이 맛있고 빵이 친절해요","[""trust"", ""joy"", ""anticipation""]"
697,"2024-07-14 07:35:17.07716+00","와 너무 좋아요 소금빵 취저… 야외테라스 분위기 너무 좋아요 사장님이 너무 친절해요","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
698,"2024-07-14 07:35:22.285724+00","빵 너무 맛있습니다 소금빵 맛집으로 유명해서 갔는데 소금빵 말고 다른 빵들도 너무 맛있어요 특히 에그타르트가 진짜 맛있어요 에그엔더헬도 매콤하니 맛있었습니다 나오면서 다른 종류까지 다 포장해서 나왔습니다 커피랑 동백꽃차도 맛있었어요 사장님도 친절하시고 제주 오면 앞으로도 들를갓 같습니다 앞으로 더욱 번창하세요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
699,"2024-07-14 07:35:27.237775+00","사장님 친절하시구 빵류 맛있어요","[""trust"", ""sadness"", ""joy"", ""anticipation""]"
700,"2024-07-14 07:35:33.474632+00","맛있었어요 ♡","[""surprise"", ""joy""]"
701,"2024-07-14 07:35:37.623803+00","가게 너무 귀엽고 직원분들도 친절하세요
소금빵 너무 맛있어요","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
702,"2024-07-14 07:35:43.81909+00","빵이 다 맛있어요","[""joy"", ""anticipation""]"
703,"2024-07-14 07:35:50.118051+00","감자빵 맛집 
소금빵 맛집","[""sadness"", ""joy"", ""anticipation""]"
704,"2024-07-14 07:35:54.329845+00","작아서 아쉬운 소금빵 ㅎ 따듯하게 먹으면 더 풍미 있더라구요","[""sadness"", ""joy"", ""anticipation""]"
705,"2024-07-14 07:35:58.758236+00","빵이랑 커피 다 맛있어요오픈한지 얼마 안되셨다는데 잠깐 앉아있는 동안 빵 포장 많이 해가더라구요소금빵이랑 감자빵이 대표메뉴같은데 저 두 빵말고도 다른 빵도 너무 너무 맛있어요ㅠㅠㅠ배가 별로 안고파서 한두개만 먹으려 했는데 감자빵 한개 먹어보고 다른 빵들도 다 주문해서 포장해갔어요ㅎㅎ에그인더헬도 너무 맛있어욤넘나 제 취향ㅎㅎㅎ안에 할라피뇨가 들어가서 매콤하게 느끼함을 잡아줘서 계속 먹을 수 있음ㅋㅋㅋ버터도 좋은거 쓰신다니 건강하게 먹을 수 있을 것 같아요 빵 추천 부탁드렸는데 사장님께서 친절하게 잘 얘기해주셔서 좋앗어욤다음에 제주도 오면 꼭 또 방문할 것 같습니당 진짜 추천합니닷","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
706,"2024-07-14 07:36:03.258944+00","저 리뷰 진짜 안 남기는데요… 진짜 앉은 자리에서 빵 3종류 혼자 다 X먹고 지금 점심을 못먹겠어요…소금빵 에그인더헬 먹고 추가로 감자빵 먹고 제 혀의 신뢰를 얻어 종류별로 포장했습니다… 갓 나온 빵들 진짜 너무 맛있구요ㅠㅠ 소금빵은 크로와상 부드러운 버전… 짭쪼름한 게 겉바속촉…진짜 내 표현력의 한계 너무 짜증난다…ㅠ… 에그인더헬도 맵찔인데 맛있게 먹었어요 든든 그 자체 얘 땜에 지금 점심 못 먹으러감 당연함 빵을 3개를 먹음 물론 제가 그냥 지나가다 들린거라 기대가 없어서 더 맛있었던 걸 수도 있는데여…근처시면 진짜 하나라도 드셔보세요 제 앞사람도 드셔보시고 포장해가셨어요………앞에 3개 빵은 진짜 제가 보증합니다…👍👍","[""trust"", ""disgust"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
707,"2024-07-14 07:36:09.429443+00","오픈이 10시인데 11시조금 넘어서 갔는데 빵이 많이팔려있었어용 그래도 이것저것 빵구입을 해서 먹어봤더니 우와 입안에서 빵이 혓바닥과 춤을추고 있네요ㅎㅎㅎㅎ 커피 음료도 한입먹구 우와 
만들어주신 사장님의 노하우가 담겨있는 맛이였어요
기분좋은 제주여행이 된것같습니다❤❤","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
708,"2024-07-14 07:36:13.62484+00","가게도 너무 이쁘고 직원분들 부부 같으신데 두 분 너무 친절하시고 기분좋아지는 카페에요
빵도 너무너무 맛나요
하지만 주차공간이 가게 앞까지는 무조건 없으시 근처에 주차하고 들어가세요","[""trust"", ""disgust"", ""anger"", ""joy"", ""surprise"", ""sadness"", ""anticipation""]"
709,"2024-07-14 07:36:18.991739+00","소금빵 포장해서 걸어가면서 먹다가 다시 매장가서 다른빵들까지 사가는 맛입니다 ㅎㅎ","[""surprise"", ""trust"", ""joy"", ""anticipation""]"
710,"2024-07-14 07:43:51.476589+00",최고다,"[""joy""]"
711,"2024-07-14 07:43:56.358573+00",좋아요,"[""joy""]"
712,"2024-07-14 07:44:02.046252+00",맛있어요,"[""joy""]"
713,"2024-07-14 07:44:08.083134+00","맛도 괜찮고 쾌적한데 가격이 좀 셈ㅋ","[""disgust"", ""joy"", ""surprise"", ""anticipation""]"
714,"2024-07-14 07:44:12.233832+00","빵맛이 좋아요","[""joy"", ""trust"", ""anticipation""]"
715,"2024-07-14 07:44:16.793379+00","빵집인데 빵이 비싸서 커피만 샀어요
커피 맛있어요 커피맛집","[""trust"", ""anticipation"", ""sadness"", ""anger"", ""joy""]"
716,"2024-07-14 07:44:21.006353+00","빵이 비쌈","[""disgust"", ""trust"", ""anticipation"", ""sadness"", ""anger"", ""joy"", ""surprise"", ""fear""]"
717,"2024-07-14 08:48:35.865591+00",친절해요,"[""trust"", ""joy""]"
718,"2024-07-14 07:44:29.819035+00",친절합니다,"[""joy""]"
719,"2024-07-14 07:44:35.722489+00","초코케잌 많이 안달고 맛있어요","[""joy"", ""trust"", ""anticipation""]"
720,"2024-07-14 07:44:42.068762+00",굿,"[""joy""]"
721,"2024-07-14 07:44:47.277773+00","치아바타존맛 가성비최고 ㅠㅠㅠ 넘맛있어요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
722,"2024-07-14 07:44:51.686488+00",좋아요,"[""joy""]"
723,"2024-07-14 07:44:56.672065+00","비싸지만 건강해지는 그런 맛이예요","[""joy"", ""trust"", ""anticipation""]"
724,"2024-07-14 07:45:01.147943+00","무화과 깜빠뉴 올리브 치아바타 너무 맛나요","[""trust"", ""anticipation"", ""sadness"", ""anger"", ""joy""]"
725,"2024-07-14 07:45:05.280158+00","제주도 여행객인데요 제주도 올때마다 꼭 들르고있습니다
치아바타가 이렇게 맛있는빵인줄은 몰랐어요
가성비 갑이구요 
말그대로 겁나 건강한 맛입니다 
또올께요 사장님","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
726,"2024-07-14 07:45:11.247189+00","저렴한데 맛있어요","[""joy"", ""anticipation""]"
727,"2024-07-14 07:45:15.697734+00","빵 종류도 많고 맛도 좋아요","[""joy"", ""trust"", ""anticipation""]"
728,"2024-07-14 07:45:21.851821+00",맛있어요,"[""joy"", ""trust"", ""anticipation""]"
729,"2024-07-14 07:45:27.263708+00","건강한맛 이였어요","[""joy"", ""trust"", ""anticipation""]"
730,"2024-07-14 07:45:33.273272+00",좋아요,"[""joy"", ""trust"", ""anticipation""]"
731,"2024-07-14 07:45:39.508856+00","조아요단팥빵 좋아한다니까 두개나 덤으로 주셨어요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
732,"2024-07-14 07:45:44.677479+00","동네라 자주 가요 가격은 있지만 매달 중순마다 구매가의 반값 쿠폰에 적립해주시는 이벤트를 해요 맛은 굳","[""joy"", ""trust"", ""anticipation""]"
733,"2024-07-14 07:45:51.59267+00","자주 방문해용 샌드위치 재료 신선하고 맛있고 첨에는 가격이 너무 저렴해서 놀랐어요 
빵도 다 맛있어요 갈때마다 다른 종류별로 사서 먹어보는 중입니당","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
734,"2024-07-14 07:45:56.131384+00",좋아요,"[""joy"", ""anticipation""]"
735,"2024-07-14 07:46:01.189444+00","맛있었어요
남편은 단팥빵 맛있다
그러네용 이것저것 여러개 샀는데 다 맛 좋았어요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
736,"2024-07-14 07:46:05.909291+00","덤주셔서 감사합니다","[""joy""]"
737,"2024-07-14 07:46:10.849658+00","친절하시구 맛나용 ㅎㅎㅎㅎ","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
738,"2024-07-14 07:46:17.223814+00","빵맛있구 좋아요","[""joy"", ""anticipation""]"
739,"2024-07-14 07:46:21.163588+00","역시 단연 마늘빵 최고다 먹어버려서 사진을 못찍었네여","[""sadness"", ""joy"", ""surprise""]"
740,"2024-07-14 07:46:25.436457+00","찐 빵맛집넘너 맛있는집","[""joy"", ""trust"", ""anticipation""]"
741,"2024-07-14 07:46:31.982392+00","빵이 좋아서 자주가는 단골빵집인데 이번엔 커피행사하기에 커피한잔걍오기 아시우니 식빵하나 사들고 룰루랄라 사장님 사업 번창하세요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
742,"2024-07-14 07:46:37.661433+00","마늘바게트 정말정말 강추참새방앗간무화과도 첨먹어봤는데 맛있네용","[""joy"", ""trust"", ""anticipation""]"
743,"2024-07-14 07:46:44.308909+00","짱입니다건강한 빵집 서비스로 주신빵 맛나요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
744,"2024-07-14 07:46:48.360416+00","친절하고 빵 맛있어요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
745,"2024-07-14 07:46:52.389408+00",👍,"[""joy"", ""anticipation""]"
746,"2024-07-14 07:46:56.547769+00",좋아오ㅡ,"[""joy"", ""trust"", ""anticipation""]"
747,"2024-07-14 07:47:00.429223+00","즐겁게 먹어요","[""joy"", ""anticipation""]"
748,"2024-07-14 07:47:06.534721+00","친절하시고 우선 맛이 최고에요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
749,"2024-07-14 07:47:10.960757+00","맛나고 친절해요","[""joy"", ""trust"", ""anticipation""]"
750,"2024-07-14 07:47:17.384382+00","좀 달지만 아메리카노랑 딱
맛나요","[""joy"", ""anticipation""]"
751,"2024-07-14 07:47:21.308531+00",맛있어요,"[""joy"", ""anticipation""]"
752,"2024-07-14 07:47:25.249878+00","맛있어요 포장도깔끔하고","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
753,"2024-07-14 07:47:29.57681+00",맛있어요,"[""joy"", ""anticipation""]"
754,"2024-07-14 07:47:35.882983+00","너무 맛있어요
제주도 6일 있었는데 2번이나 들렀습니다","[""joy"", ""trust"", ""anticipation""]"
755,"2024-07-14 07:47:40.783966+00","완전 맛있어요 쫀득한 식감 좋습니다","[""sadness"", ""joy"", ""trust"", ""anticipation""]"
756,"2024-07-14 07:47:46.985821+00","쑥빵 맛있어요","[""joy"", ""trust"", ""anticipation""]"
757,"2024-07-14 07:47:51.588045+00",좋아요,"[""joy"", ""anticipation""]"
758,"2024-07-14 07:47:57.505602+00","어른들 선물 좋아요","[""joy"", ""trust"", ""anticipation""]"
759,"2024-07-14 07:48:01.615077+00","보리빵 맛집이라해서 갔는데 제입엔 쑥빵이 젤맛있었어요
주문받으시는분 친절도가 좀 아쉽긴하지만 맛은좋습니다","[""sadness"", ""joy"", ""trust"", ""anticipation""]"
760,"2024-07-14 07:48:06.753693+00",떡맛있어요,"[""joy"", ""anticipation""]"
761,"2024-07-14 07:48:12.401229+00",👌,"[""joy"", ""anticipation""]"
762,"2024-07-14 07:48:18.025175+00","보리빵 맛나욤","[""joy"", ""trust"", ""anticipation""]"
763,"2024-07-14 07:48:23.948484+00",어흥,"[""joy"", ""anticipation""]"
764,"2024-07-14 07:48:29.954318+00",굿,"[""joy"", ""trust"", ""anticipation""]"
765,"2024-07-14 07:48:34.389058+00","지나가다가 간식거리로 사먹기 좋아요
박스로사서택배보낸다는데
저는 그렇게는못먹을듯요ㅎㅎ","[""sadness"", ""joy"", ""surprise""]"
766,"2024-07-14 07:48:39.94506+00","신촌덕인당 까칠하신 사장님","[""joy"", ""trust"", ""anticipation""]"
767,"2024-07-14 07:48:45.049028+00",덕인당,"[""joy"", ""trust"", ""anticipation""]"
768,"2024-07-14 07:48:51.605466+00","부모님이 보리빵 엄청 좋아해요 쑥빵도 맛있어요","[""sadness"", ""joy"", ""trust"", ""anticipation""]"
769,"2024-07-14 07:48:56.924518+00",굿,"[""joy"", ""trust"", ""anticipation""]"
770,"2024-07-14 07:49:03.256037+00",좋아요,"[""joy"", ""anticipation""]"
771,"2024-07-14 07:49:08.139603+00","보리빵 맛있어요 
쑥빵 진짜 향기 엄청나요
엄마가 엄청 좋아하심ㅋㅋㅋㅋ","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
772,"2024-07-14 07:49:13.465865+00",굿,"[""joy"", ""trust"", ""anticipation""]"
773,"2024-07-14 07:49:17.963744+00","맛있긴한데
쑥팥빵이랑 보리팥빵 샀는데 보리팥빵의 팥이 좀 덜 쪄져있어서 퍼석퍼석 마르고 뚝뚝 떨어졌음","[""disgust"", ""trust"", ""anticipation"", ""sadness"", ""anger"", ""joy"", ""surprise"", ""fear""]"
774,"2024-07-14 07:49:24.169014+00","제주 올 때마다 들러요","[""joy"", ""trust"", ""anticipation""]"
775,"2024-07-14 07:49:30.353008+00","맛있어요  개인적으로 쑥팥빵이 더 맛있어요강추","[""sadness"", ""joy"", ""anticipation""]"
776,"2024-07-14 07:49:34.40786+00","담백하고 고소한 건강빵","[""sadness"", ""joy"", ""anticipation""]"
777,"2024-07-14 07:49:38.17728+00","주차하기 편합니다","[""joy"", ""trust"", ""anticipation""]"
778,"2024-07-14 07:49:42.996538+00",굿,"[""joy"", ""anticipation""]"
779,"2024-07-14 07:49:46.932286+00","팥들어있는게 더 맛있어요
쑥이 더 부드럽고
보리는 좀더 퍽퍽해요","[""trust"", ""anticipation"", ""sadness"", ""joy"", ""surprise""]"
780,"2024-07-14 07:49:52.26822+00","보리빵 슴슴하니 고소하고 엄마가 넘좋아하심 가격도싸고 굳굳","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
781,"2024-07-14 07:49:58.241062+00","보리빵 맛집 하나하나 700원 800원 1000원 얼마나될까하고 호기롭게 하나씩 주문 호빵만한 크기로 한입물고 시원한 음료 들고 길나서니 저녁이 와도 든든하더라고요","[""joy"", ""surprise"", ""anticipation""]"
782,"2024-07-14 07:50:03.3652+00","변함없는 맛 
변함있는 가격","[""trust"", ""anticipation"", ""sadness"", ""anger"", ""joy""]"
783,"2024-07-14 07:50:08.247947+00","조천 신촌덕인당 since 1972  쑥떡이 제일 맛있어요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
784,"2024-07-14 07:50:12.348569+00","부모님이 좋아하셔서 110개 샀어요","[""joy"", ""trust"", ""anticipation""]"
785,"2024-07-14 07:50:18.312841+00","쑥빵 보리빵 넘 맛나요 진한 쑥향과 쫄깃함 쑥빵을 좀더 많이 파셨으면 좋겠어요","[""sadness"", ""joy"", ""anticipation""]"
786,"2024-07-14 07:50:22.071932+00","특별한 곳 건강한 맛","[""joy"", ""trust"", ""anticipation""]"
787,"2024-07-14 07:50:27.027046+00",굿,"[""joy"", ""anticipation""]"
788,"2024-07-14 07:50:31.078237+00",특별해요,"[""joy"", ""anticipation""]"
789,"2024-07-14 07:50:35.403147+00",맛나요,"[""joy"", ""anticipation""]"
790,"2024-07-14 07:50:41.52016+00",전통의맛,"[""sadness"", ""joy"", ""trust"", ""anticipation""]"
791,"2024-07-14 07:50:47.266211+00",굿,"[""joy"", ""anticipation""]"
792,"2024-07-14 07:50:52.27025+00","보라빵 맛있네요","[""joy"", ""anticipation""]"
793,"2024-07-14 07:50:58.409172+00","쑥빵 맛있어요 제주도 갈때마다 들리는 곳 보리빵두 괜찮긴 한데 쑥이 더 맛있네요","[""trust"", ""anticipation"", ""sadness"", ""joy"", ""surprise""]"
794,"2024-07-14 07:51:02.639124+00","보리빵 미쳣따리","[""joy"", ""trust"", ""anticipation""]"
795,"2024-07-14 07:51:08.191522+00",좋아요,"[""joy"", ""trust"", ""anticipation""]"
796,"2024-07-14 07:51:13.972941+00","쑥빵 넘맛있어여 안에 단팥도 너무부드러움","[""trust"", ""anticipation"", ""sadness"", ""anger"", ""joy"", ""surprise""]"
797,"2024-07-14 07:51:18.558659+00","보리빵은 씹으면씹을수록 고소하면서 은은한 보리향이좋네요 개인적으론 쑥빵이제일 맛있었어요","[""sadness"", ""joy"", ""anticipation""]"
798,"2024-07-14 07:51:24.592169+00",굿,"[""joy"", ""anticipation""]"
799,"2024-07-14 07:51:30.004805+00","쑥빵이 진짜 맛있어요 보리랑 팥은 별로 이것도 맛있으면 좋겠어요","[""joy"", ""surprise"", ""anticipation""]"
800,"2024-07-14 07:51:33.994232+00","주인인지 직원인지 엄청 불친절함","[""disgust"", ""anger""]"
801,"2024-07-14 07:51:38.286319+00","쑥빵 보리빵 구수하고 맛있습니다 부모님 선물로도 오메기떡보다 더 괜찮은거같아요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
802,"2024-07-14 07:51:42.418867+00","보립방 원조집 유홍준교수의 나의 문화유선답사기에 나온 그 집","[""sadness"", ""joy"", ""trust"", ""anticipation""]"
803,"2024-07-14 07:51:47.765552+00",쑥빵맛나여,"[""joy"", ""anticipation""]"
804,"2024-07-14 07:51:52.575881+00",좋아요,"[""joy"", ""trust"", ""anticipation""]"
805,"2024-07-14 08:48:42.261037+00",굿굿,"[""joy""]"
806,"2024-07-14 07:52:01.961693+00","쑥빵 최고","[""joy"", ""trust"", ""anticipation""]"
807,"2024-07-14 07:52:07.184551+00","맨날 먹어도 맛있어요 쑥빵 사랑이에요ㅠㅠ","[""sadness"", ""joy"", ""trust"", ""anticipation""]"
808,"2024-07-14 07:52:11.173827+00","팥보리빵은 달지 않고 쫀득쫀듣해요
쑥이 더 맛나요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
809,"2024-07-14 07:52:15.057183+00","늘 맛있어요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
810,"2024-07-14 07:52:19.24318+00",조아요,"[""joy"", ""trust""]"
811,"2024-07-14 07:52:24.610781+00",조아요,"[""joy""]"
812,"2024-07-14 07:52:30.785238+00",맛집인정요,"[""joy"", ""trust"", ""anticipation""]"
813,"2024-07-14 08:00:57.612545+00",역시굿,"[""joy"", ""trust"", ""anticipation""]"
814,"2024-07-14 07:52:41.855508+00",맛나요,"[""joy"", ""trust"", ""anticipation""]"
815,"2024-07-14 07:52:46.04945+00",맛있어요,"[""joy"", ""anticipation""]"
816,"2024-07-14 07:52:51.242534+00","보리빵이랑 쑥빵심심하니 자극적이지 않네요
냉장고에 넣어도 쑥빵은 굳어지지 않는게 신기하네요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
817,"2024-07-14 07:52:56.047185+00","첫날 덕인당에서 먹은 쑥팥빵이 진짜 제일 맛있음요ㅠㅠ
팥보리빵 안이 팥은 촉촉하지 않아서 퍽퍽한 느낌이 있지만 또 그것대로의 투박한 맛이 좋아요
마지막 날 또 가서 왕창사서 부모님께 드렸더니 좋아하세요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
818,"2024-07-14 07:53:01.414084+00","쑥빵 보리빵 맛있어요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
819,"2024-07-14 07:53:05.457492+00","쑥향이 진해서 좋아요","[""sadness"", ""joy"", ""trust"", ""anticipation""]"
820,"2024-07-14 07:53:09.825446+00","저는 안땡겼는데 남자친구가 가자고해서 갔는데 계속들어가요 ㅋㅋㅋㅋㅋㅋ맛있어요","[""joy"", ""surprise"", ""anticipation""]"
821,"2024-07-14 07:53:13.895659+00","쑥빵이 진짜 너무맛있어요
집에올때 또사오고싶었는데 일욜 휴무라서 못샀어요ㅠㅠㅠ 꼭드세요","[""sadness"", ""fear"", ""joy"", ""anticipation""]"
822,"2024-07-14 07:53:19.241065+00","보리빵계의 진정한 대통령입니다","[""joy"", ""trust"", ""anticipation""]"
823,"2024-07-14 07:53:25.21509+00","처음먹을땐 잘몰랐는데 시간이 지날수록 생각 나는 맛이예요","[""joy"", ""trust"", ""anticipation""]"
824,"2024-07-14 07:53:29.305918+00",굿,"[""joy"", ""anticipation""]"
825,"2024-07-14 07:53:33.56548+00",보리빵맛있어요♡♡,"[""joy"", ""trust"", ""surprise""]"
826,"2024-07-14 07:53:37.318245+00","베스트는 보리빵","[""joy"", ""trust"", ""anticipation""]"
827,"2024-07-14 07:53:45.690956+00",굿,"[""joy"", ""anticipation""]"
828,"2024-07-14 07:53:54.9616+00","음 쑥빵만 좀 맛있고 기대보단 그래요","[""joy"", ""trust"", ""anticipation""]"
829,"2024-07-14 07:54:01.687463+00",좋아요,"[""joy"", ""anticipation""]"
830,"2024-07-14 07:54:09.606395+00",맛있어요,"[""joy"", ""anticipation""]"
831,"2024-07-14 07:54:15.466968+00",좋아요,"[""joy"", ""anticipation""]"
832,"2024-07-14 07:54:21.818725+00",굿,"[""joy"", ""trust"", ""anticipation""]"
833,"2024-07-14 07:54:25.61502+00","제주오면 늘 찾게되는 덕인당 보리빵 은근한 맛에 중독돼서 계속 먹게 된다쥬 오랫만에 찾은 제주 조천쪽에서 애월로 이동하면서 본점 보이길래 처음 사봤어요 매번 제주시 분점 같은 곳에서 사다가 들어갔는데 맞네요 이번 먹어보니 쑥팥빵이 젤 맛났어요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
834,"2024-07-14 07:54:29.926397+00",맛있어요,"[""joy""]"
835,"2024-07-14 08:00:34.860502+00",좋아요,"[""joy"", ""trust""]"
836,"2024-07-14 08:00:31.083561+00",맛나요,"[""joy"", ""anticipation""]"
837,"2024-07-14 07:54:44.353821+00","쑥 빵  맛있네요  굿","[""sadness"", ""anger"", ""joy""]"
838,"2024-07-14 07:54:50.346813+00",좋아요,"[""joy"", ""anticipation""]"
839,"2024-07-14 07:54:54.491017+00","저는 자극적인걸 조아해서 제입맛이랑은 😭😭😭","[""sadness"", ""joy"", ""fear""]"
840,"2024-07-14 07:55:00.772021+00",좋아요,"[""joy"", ""anticipation""]"
841,"2024-07-14 07:55:04.550702+00",좋어요,"[""joy"", ""trust""]"
842,"2024-07-14 07:55:09.507561+00",맛잇어요,"[""joy"", ""anticipation""]"
843,"2024-07-14 07:55:13.728856+00","보리빵 700원 팥들은 보리빵 1000원 하나 물고 제주 바다 여행하면 기분 최고","[""joy"", ""trust"", ""anticipation""]"
844,"2024-07-14 07:55:19.705626+00",좋아요,"[""joy"", ""anticipation""]"
845,"2024-07-14 07:55:24.230486+00","친절하고 좋아요 굿","[""joy""]"
846,"2024-07-14 07:55:28.305861+00","부모님께서 워낙 좋아하시고 선물하기도 좋은 덕인당","[""joy"", ""anticipation""]"
847,"2024-07-14 07:55:32.023806+00","예전에 두 가지 먹어보니 보리빵은 정말 담백하던데 제 입엔 그냥 먹기엔 너무 심심한 맛이라 이번엔 쑥빵만 샀어요 꼭 사려던 거까진 아닌데 아예 안 먹자니 조금 아쉽기도 하고 지나는 길 근처라ㅎㅎ","[""sadness"", ""joy"", ""trust"", ""anticipation""]"
848,"2024-07-14 07:55:37.969583+00","우연히 먹어봤는데 넘 맛있어서 잔뜩샀어요ㅠㅠ 쑥 최애입니당","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
849,"2024-07-14 07:55:41.799753+00",좋아요,"[""joy"", ""trust"", ""anticipation""]"
850,"2024-07-14 07:55:48.080089+00",좋아요,"[""joy"", ""anticipation""]"
851,"2024-07-14 07:55:54.47635+00",좋앙6,"[""joy"", ""anticipation""]"
852,"2024-07-14 07:55:59.22664+00","넘 친절하세요","[""joy"", ""trust""]"
853,"2024-07-14 07:56:03.604069+00","알바분이 친절해요","[""joy"", ""trust""]"
854,"2024-07-14 07:56:07.422416+00","도너츠에 요거트 굿","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
855,"2024-07-14 07:56:13.985468+00",굿,"[""joy""]"
856,"2024-07-14 07:56:18.215339+00",친절행ᆢ,"[""joy"", ""trust"", ""anticipation""]"
